WebQTrn-2190	where does sam shepard live?	where does sam shepard live
WebQTrn-2191	in what state was the air force academy established?	in what state was the air force academy established
WebQTrn-2192	where did the battle of the alamo start?	where did the battle of the alamo start
WebQTrn-2193	what do barack obama do as a president?	what do barack obama do as a president
WebQTrn-2194	what are the names of harry potter books in order?	what are the names of harry potter books in order
WebQTrn-2195	what currency should i bring to italy?	what currency should i bring to italy
WebQTrn-2196	what years did the orioles play in the world series?	what years did the orioles play in the world series
WebQTrn-2197	what does the roman empire consist of?	what does the roman empire consist of
WebQTrn-2198	what did fred goodwin do?	what did fred goodwin do
WebQTrn-2199	what did isaac newton contribute to science?	what did isaac newton contribute to science
WebQTrn-2200	what school did burne hogarth establish?	what school did burne hogarth establish
WebQTrn-2201	what is the economy of china?	what is the economy of china
WebQTrn-2202	who is marilyn monroe and why is she famous?	who is marilyn monroe and why is she famous
WebQTrn-2203	where is port charlotte florida located?	where is port charlotte florida located
WebQTrn-2204	what time zone is it in california?	what time zone is it in california
WebQTrn-2205	who is reba mcentire's son?	who is reba mcentire 's son
WebQTrn-2206	who helped form the american federation of labor?	who helped form the american federation of labor
WebQTrn-2207	who did julie andrews play in shrek?	who did julie andrews play in shrek
WebQTrn-2208	what songs did whitney houston?	what songs did whitney houston
WebQTrn-2209	when did the celtics win championship?	when did the celtics win championship
WebQTrn-2210	what does canada export and import the most?	what does canada export and import the most
WebQTrn-2211	what episode does eric northman come in?	what episode does eric northman come in
WebQTrn-2212	what was elijah mccoy famous for?	what was elijah mccoy famous for
WebQTrn-2213	who did john paul jones fight for?	who did john paul jones fight for
WebQTrn-2214	where does hudson river start?	where does hudson river start
WebQTrn-2215	where was brad paisley born and raised?	where was brad paisley born and raised
WebQTrn-2216	what is charlotte north carolina known for?	what is charlotte north carolina known for
WebQTrn-2217	where is glastonbury connecticut?	where is glastonbury connecticut
WebQTrn-2218	what is george washington's hometown?	what is george washington 's hometown
WebQTrn-2219	what is arlington texas zip code?	what is arlington texas zip code
WebQTrn-2220	what years did yankees win championships?	what years did yankees win championships
WebQTrn-2221	what characters does seth macfarlane play in family guy?	what characters does seth macfarlane play in family guy
WebQTrn-2222	what airport fly into miami?	what airport fly into miami
WebQTrn-2223	what year did steve nash play for the mavericks?	what year did steve nash play for the mavericks
WebQTrn-2224	where is arabic used?	where is arabic used
WebQTrn-2225	what book did charles darwin write on evolution?	what book did charles darwin write on evolution
WebQTrn-2226	what are all songs by taylor swift?	what are all songs by taylor swift
WebQTrn-2227	what instruments does katy perry play?	what instruments does katy perry play
WebQTrn-2228	who was francis drake married to?	who was francis drake married to
WebQTrn-2229	where were the chickasaw indians located?	where were the chickasaw indians located
WebQTrn-2230	where does don king live?	where does don king live
WebQTrn-2231	when was tom brady first superbowl win?	when was tom brady first superbowl win
WebQTrn-2232	who did deborah sampson married?	who did deborah sampson married
WebQTrn-2233	what form of government does mexico?	what form of government does mexico
WebQTrn-2234	who played mickey on days of our lives?	who played mickey on days of our lives
WebQTrn-2235	what movies does nicole kidman star in?	what movies does nicole kidman star in
WebQTrn-2236	who was michael jackson first girlfriend?	who was michael jackson first girlfriend
WebQTrn-2237	where to stay in san francisco ca?	where to stay in san francisco ca
WebQTrn-2238	what team does reggie bush play for 2011?	what team does reggie bush play for 2011
WebQTrn-2239	where did kate chopin grow up?	where did kate chopin grow up
WebQTrn-2240	who is the current president of dominican republic 2011?	who is the current president of dominican republic 2011
WebQTrn-2241	what money system does greece use?	what money system does greece use
WebQTrn-2242	who played obi wan kenobi in phantom menace?	who played obi wan kenobi in phantom menace
WebQTrn-2243	what is the newspaper in phoenix?	what is the newspaper in phoenix
WebQTrn-2244	where is luke bryan from?	where is luke bryan from
WebQTrn-2245	who invented facebook wikipedia?	who invented facebook wikipedia
WebQTrn-2246	what country surrounds spain?	what country surrounds spain
WebQTrn-2247	when and where was william shakespeare buried?	when and where was william shakespeare buried
WebQTrn-2248	what type of tennis racket does john mcenroe use?	what type of tennis racket does john mcenroe use
WebQTrn-2249	where did captain james cook grow up?	where did captain james cook grow up
WebQTrn-2250	where is sony headquarters located?	where is sony headquarters located
WebQTrn-2251	who wore the darth vader suit in revenge of the sith?	who wore the darth vader suit in revenge of the sith
WebQTrn-2252	what movies has scarlett johansson in?	what movies has scarlett johansson in
WebQTrn-2253	where is alex rodriguez from?	where is alex rodriguez from
WebQTrn-2254	what school did michael jordan play for?	what school did michael jordan play for
WebQTrn-2255	who invented morse code?	who invented morse code
WebQTrn-2256	what happened to adolf hitler at the end of the war?	what happened to adolf hitler at the end of the war
WebQTrn-2257	what is the political system in england?	what is the political system in england
WebQTrn-2258	who was vice president under ronald reagan?	who was vice president under ronald reagan
WebQTrn-2259	what does rupert murdoch own 2012?	what does rupert murdoch own 2012
WebQTrn-2260	where did william howard taft go to high school?	where did william howard taft go to high school
WebQTrn-2261	when did the chicago bulls win their first championship?	when did the chicago bulls win their first championship
WebQTrn-2262	which four states touch mexico?	which four states touch mexico
WebQTrn-2263	what did sammy davis jr die of?	what did sammy davis jr die of
WebQTrn-2264	what did anna nicole smith died from?	what did anna nicole smith died from
WebQTrn-2265	what country did francis drake explored for?	what country did francis drake explored for
WebQTrn-2266	what two countries share a border with the great lakes?	what two countries share a border with the great lakes
WebQTrn-2267	what year did dwayne wade came to the nba?	what year did dwayne wade came to the nba
WebQTrn-2268	where is the dan patrick studio?	where is the dan patrick studio
WebQTrn-2269	where did jackie kennedy go to college?	where did jackie kennedy go to college
WebQTrn-2270	what do italy people eat for breakfast?	what do italy people eat for breakfast
WebQTrn-2271	what religion does tom cruise follow?	what religion does tom cruise follow
WebQTrn-2272	what is the president of france's name?	what is the president of france 's name
WebQTrn-2273	what language do lakota indians speak?	what language do lakota indians speak
WebQTrn-2274	what is the money called in spain?	what is the money called in spain
WebQTrn-2275	where is the great pyramid of giza situated?	where is the great pyramid of giza situated
WebQTrn-2276	where is john deere made?	where is john deere made
WebQTrn-2277	what money is used in the ukraine?	what money is used in the ukraine
WebQTrn-2278	where did ayn rand live?	where did ayn rand live
WebQTrn-2279	when was the civil war in libya?	when was the civil war in libya
WebQTrn-2280	where are the headquarters of the united nations organization found?	where are the headquarters of the united nations organization found
WebQTrn-2281	what did charles lindbergh became famous for in the 1920s?	what did charles lindbergh became famous for in the 1920s
WebQTrn-2282	what influenced roy lichtenstein artwork?	what influenced roy lichtenstein artwork
WebQTrn-2283	what state did romney governor?	what state did romney governor
WebQTrn-2284	which countries border lake victoria?	which countries border lake victoria
